"id","ghId","ghTitle","topic","conceptIndex","concept","learningModeProfile","representation","contentProfileId","contentProfileLabel","conceptClusterId","systemUse"
"gh-13-c01-c920454b-spatial_or_2d_view","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-13-c01-c920454b","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-13-c01-c920454b-teach_back_card","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","1","可行区域","practice","verbal","teach_back_card","讲给同伴听","gh-13-c01-c920454b","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-13-c02-0194a42e-intuition_simulation","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","experiment","manipulative","intuition_simulation","直觉操作实验","gh-13-c02-0194a42e","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-13-c02-0194a42e-relationship_diagram","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","lecture","relational","relationship_diagram","关系图谱","gh-13-c02-0194a42e","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-13-c02-0194a42e-symbolic_bridge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","lecture","symbolic","symbolic_bridge","符号桥接","gh-13-c02-0194a42e","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-13-c02-0194a42e-misconception_contrast","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","game","relational","misconception_contrast","误解对比","gh-13-c02-0194a42e","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-13-c02-0194a42e-error_repair_challenge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","game","applied","error_repair_challenge","纠错挑战","gh-13-c02-0194a42e","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-13-c02-0194a42e-micro_practice","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","practice","assessment","micro_practice","微练习确认","gh-13-c02-0194a42e","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-13-c02-0194a42e-transfer_context","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","practice","applied","transfer_context","迁移应用","gh-13-c02-0194a42e","适合需要收集近迁移应用证据时调用"
"gh-13-c02-0194a42e-challenge_experiment","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","experiment","visual","challenge_experiment","挑战实验","gh-13-c02-0194a42e","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-13-c02-0194a42e-spatial_or_2d_view","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-13-c02-0194a42e","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-13-c02-0194a42e-teach_back_card","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","2","拉格朗日乘子直觉","practice","verbal","teach_back_card","讲给同伴听","gh-13-c02-0194a42e","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-13-c03-c8a4ae3a-intuition_simulation","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","experiment","manipulative","intuition_simulation","直觉操作实验","gh-13-c03-c8a4ae3a","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-13-c03-c8a4ae3a-relationship_diagram","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","lecture","relational","relationship_diagram","关系图谱","gh-13-c03-c8a4ae3a","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-13-c03-c8a4ae3a-symbolic_bridge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","lecture","symbolic","symbolic_bridge","符号桥接","gh-13-c03-c8a4ae3a","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-13-c03-c8a4ae3a-misconception_contrast","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","game","relational","misconception_contrast","误解对比","gh-13-c03-c8a4ae3a","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-13-c03-c8a4ae3a-error_repair_challenge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","game","applied","error_repair_challenge","纠错挑战","gh-13-c03-c8a4ae3a","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-13-c03-c8a4ae3a-micro_practice","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","practice","assessment","micro_practice","微练习确认","gh-13-c03-c8a4ae3a","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-13-c03-c8a4ae3a-transfer_context","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","practice","applied","transfer_context","迁移应用","gh-13-c03-c8a4ae3a","适合需要收集近迁移应用证据时调用"
"gh-13-c03-c8a4ae3a-challenge_experiment","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","experiment","visual","challenge_experiment","挑战实验","gh-13-c03-c8a4ae3a","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-13-c03-c8a4ae3a-spatial_or_2d_view","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-13-c03-c8a4ae3a","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-13-c03-c8a4ae3a-teach_back_card","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","3","凸函数和凸集合","practice","verbal","teach_back_card","讲给同伴听","gh-13-c03-c8a4ae3a","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-13-c04-8248846c-intuition_simulation","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","experiment","manipulative","intuition_simulation","直觉操作实验","gh-13-c04-8248846c","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-13-c04-8248846c-relationship_diagram","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","lecture","relational","relationship_diagram","关系图谱","gh-13-c04-8248846c","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-13-c04-8248846c-symbolic_bridge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","lecture","symbolic","symbolic_bridge","符号桥接","gh-13-c04-8248846c","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-13-c04-8248846c-misconception_contrast","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","game","relational","misconception_contrast","误解对比","gh-13-c04-8248846c","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-13-c04-8248846c-error_repair_challenge","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","game","applied","error_repair_challenge","纠错挑战","gh-13-c04-8248846c","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-13-c04-8248846c-micro_practice","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","practice","assessment","micro_practice","微练习确认","gh-13-c04-8248846c","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-13-c04-8248846c-transfer_context","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","practice","applied","transfer_context","迁移应用","gh-13-c04-8248846c","适合需要收集近迁移应用证据时调用"
"gh-13-c04-8248846c-challenge_experiment","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","experiment","visual","challenge_experiment","挑战实验","gh-13-c04-8248846c","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-13-c04-8248846c-spatial_or_2d_view","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-13-c04-8248846c","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-13-c04-8248846c-teach_back_card","GH-13","约束优化、拉格朗日与凸性","约束优化、拉格朗日与凸性","4","线性/二次规划入口","practice","verbal","teach_back_card","讲给同伴听","gh-13-c04-8248846c","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-14-c01-7a5b7f31-intuition_simulation","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","experiment","manipulative","intuition_simulation","直觉操作实验","gh-14-c01-7a5b7f31","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-14-c01-7a5b7f31-relationship_diagram","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","lecture","relational","relationship_diagram","关系图谱","gh-14-c01-7a5b7f31","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-14-c01-7a5b7f31-symbolic_bridge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","lecture","symbolic","symbolic_bridge","符号桥接","gh-14-c01-7a5b7f31","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-14-c01-7a5b7f31-misconception_contrast","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","game","relational","misconception_contrast","误解对比","gh-14-c01-7a5b7f31","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-14-c01-7a5b7f31-error_repair_challenge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","game","applied","error_repair_challenge","纠错挑战","gh-14-c01-7a5b7f31","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-14-c01-7a5b7f31-micro_practice","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","practice","assessment","micro_practice","微练习确认","gh-14-c01-7a5b7f31","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-14-c01-7a5b7f31-transfer_context","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","practice","applied","transfer_context","迁移应用","gh-14-c01-7a5b7f31","适合需要收集近迁移应用证据时调用"
"gh-14-c01-7a5b7f31-challenge_experiment","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","experiment","visual","challenge_experiment","挑战实验","gh-14-c01-7a5b7f31","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-14-c01-7a5b7f31-spatial_or_2d_view","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-14-c01-7a5b7f31","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-14-c01-7a5b7f31-teach_back_card","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","1","损失函数和参数","practice","verbal","teach_back_card","讲给同伴听","gh-14-c01-7a5b7f31","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-14-c02-fb73e369-intuition_simulation","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","experiment","manipulative","intuition_simulation","直觉操作实验","gh-14-c02-fb73e369","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-14-c02-fb73e369-relationship_diagram","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","lecture","relational","relationship_diagram","关系图谱","gh-14-c02-fb73e369","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-14-c02-fb73e369-symbolic_bridge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","lecture","symbolic","symbolic_bridge","符号桥接","gh-14-c02-fb73e369","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-14-c02-fb73e369-misconception_contrast","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","game","relational","misconception_contrast","误解对比","gh-14-c02-fb73e369","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-14-c02-fb73e369-error_repair_challenge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","game","applied","error_repair_challenge","纠错挑战","gh-14-c02-fb73e369","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-14-c02-fb73e369-micro_practice","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","practice","assessment","micro_practice","微练习确认","gh-14-c02-fb73e369","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-14-c02-fb73e369-transfer_context","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","practice","applied","transfer_context","迁移应用","gh-14-c02-fb73e369","适合需要收集近迁移应用证据时调用"
"gh-14-c02-fb73e369-challenge_experiment","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","experiment","visual","challenge_experiment","挑战实验","gh-14-c02-fb73e369","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-14-c02-fb73e369-spatial_or_2d_view","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-14-c02-fb73e369","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-14-c02-fb73e369-teach_back_card","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","2","最小二乘梯度","practice","verbal","teach_back_card","讲给同伴听","gh-14-c02-fb73e369","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-14-c03-4e065e06-intuition_simulation","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","experiment","manipulative","intuition_simulation","直觉操作实验","gh-14-c03-4e065e06","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-14-c03-4e065e06-relationship_diagram","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","lecture","relational","relationship_diagram","关系图谱","gh-14-c03-4e065e06","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-14-c03-4e065e06-symbolic_bridge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","lecture","symbolic","symbolic_bridge","符号桥接","gh-14-c03-4e065e06","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-14-c03-4e065e06-misconception_contrast","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","game","relational","misconception_contrast","误解对比","gh-14-c03-4e065e06","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-14-c03-4e065e06-error_repair_challenge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","game","applied","error_repair_challenge","纠错挑战","gh-14-c03-4e065e06","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-14-c03-4e065e06-micro_practice","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","practice","assessment","micro_practice","微练习确认","gh-14-c03-4e065e06","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-14-c03-4e065e06-transfer_context","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","practice","applied","transfer_context","迁移应用","gh-14-c03-4e065e06","适合需要收集近迁移应用证据时调用"
"gh-14-c03-4e065e06-challenge_experiment","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","experiment","visual","challenge_experiment","挑战实验","gh-14-c03-4e065e06","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-14-c03-4e065e06-spatial_or_2d_view","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-14-c03-4e065e06","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-14-c03-4e065e06-teach_back_card","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","3","计算图与自动微分","practice","verbal","teach_back_card","讲给同伴听","gh-14-c03-4e065e06","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-14-c04-b167e550-intuition_simulation","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","experiment","manipulative","intuition_simulation","直觉操作实验","gh-14-c04-b167e550","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-14-c04-b167e550-relationship_diagram","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","lecture","relational","relationship_diagram","关系图谱","gh-14-c04-b167e550","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-14-c04-b167e550-symbolic_bridge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","lecture","symbolic","symbolic_bridge","符号桥接","gh-14-c04-b167e550","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-14-c04-b167e550-misconception_contrast","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","game","relational","misconception_contrast","误解对比","gh-14-c04-b167e550","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-14-c04-b167e550-error_repair_challenge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","game","applied","error_repair_challenge","纠错挑战","gh-14-c04-b167e550","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-14-c04-b167e550-micro_practice","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","practice","assessment","micro_practice","微练习确认","gh-14-c04-b167e550","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-14-c04-b167e550-transfer_context","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","practice","applied","transfer_context","迁移应用","gh-14-c04-b167e550","适合需要收集近迁移应用证据时调用"
"gh-14-c04-b167e550-challenge_experiment","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","experiment","visual","challenge_experiment","挑战实验","gh-14-c04-b167e550","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-14-c04-b167e550-spatial_or_2d_view","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-14-c04-b167e550","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-14-c04-b167e550-teach_back_card","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","4","小批量梯度下降","practice","verbal","teach_back_card","讲给同伴听","gh-14-c04-b167e550","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
"gh-14-c05-087f1fb9-intuition_simulation","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","experiment","manipulative","intuition_simulation","直觉操作实验","gh-14-c05-087f1fb9","适合需要补充直觉操作证据、提升低交互参与或验证变量关系时调用"
"gh-14-c05-087f1fb9-relationship_diagram","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","lecture","relational","relationship_diagram","关系图谱","gh-14-c05-087f1fb9","适合需要补充概念关系、表示转换或前后连接证据时调用"
"gh-14-c05-087f1fb9-symbolic_bridge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","lecture","symbolic","symbolic_bridge","符号桥接","gh-14-c05-087f1fb9","适合需要补充符号含义、公式语言或简答表达证据时调用"
"gh-14-c05-087f1fb9-misconception_contrast","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","game","relational","misconception_contrast","误解对比","gh-14-c05-087f1fb9","适合需要暴露并对比典型误解、收集纠错解释证据时调用"
"gh-14-c05-087f1fb9-error_repair_challenge","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","game","applied","error_repair_challenge","纠错挑战","gh-14-c05-087f1fb9","适合需要通过可重试挑战收集纠错过程证据时调用"
"gh-14-c05-087f1fb9-micro_practice","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","practice","assessment","micro_practice","微练习确认","gh-14-c05-087f1fb9","适合需要快速确认掌握、继续学习前补充检查证据时调用"
"gh-14-c05-087f1fb9-transfer_context","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","practice","applied","transfer_context","迁移应用","gh-14-c05-087f1fb9","适合需要收集近迁移应用证据时调用"
"gh-14-c05-087f1fb9-challenge_experiment","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","experiment","visual","challenge_experiment","挑战实验","gh-14-c05-087f1fb9","适合需要收集更高挑战度的操作、比较或边界情况证据时调用"
"gh-14-c05-087f1fb9-spatial_or_2d_view","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","experiment","visual","spatial_or_2d_view","空间/二维视角","gh-14-c05-087f1fb9","适合需要补充空间视角、二维兜底或可视化理解证据时调用"
"gh-14-c05-087f1fb9-teach_back_card","GH-14","机器学习与深度学习中的高数闭环","机器学习与深度学习中的高数闭环","5","完整学习路线回看","practice","verbal","teach_back_card","讲给同伴听","gh-14-c05-087f1fb9","适合需要收集口头化解释、同伴讲解或反例说明证据时调用"
